ID,site name,latitude,longitude,country
th_ubonratchathani_ubon_ratchathani,"TH Ubon Ratchathani",15.245518,104.871011,"Thailand"
th_uthaithani_huai_kha_khaeng,"TH Uthai Thani Huai Kha Khaeng",15.632400,99.217000,"Thailand"
tj_tadzhikistanterritories_dushanbe,"TJ Tadzhikistan Territories Dushanbe",38.553264,68.857911,"Tajikistan"
tn_kairouan_ben_salem,"TN Kairouan Ben Salem",35.550550,9.914003,"Tunisia"
tn_medenine_medenine_ira,"TN Medenine Medenine IRA",33.499633,10.642547,"Tunisia"
tn_tunis_tunis_carthage,"TN Tunis Carthage",36.838719,10.199781,"Tunisia"
tr_ankara_haymana_ankara,"TR Ankara Haymana",39.614973,32.693879,"Turkey"
tr_ankara_tuz_golu,"TR Ankara Tuz Golu",38.749444,33.336111,"Turkey"
tr_ankara_tuz_golu_3,"TR Ankara Tuz Golu 3",38.792469,33.464678,"Turkey"
tr_erdemli_ims_metu,"TR ERDEMLI IMS METU",36.565000,34.255000,"Turkey"
tw_changhwa_taichung,"TW Changhwa Taichung",24.106167,120.491330,"Taiwan, Republic of China"
tw_chiayi_alishan,"TW Chiayi Alishan",23.508440,120.813410,"Taiwan, Republic of China"
tw_chiayicity_chiayi,"TW Chiayicity Chiayi",23.495975,120.495975,"Taiwan, Republic of China"
tw_daan_taipei_cwb,"TW Daan Taipei CWB",25.014680,121.538370,"Taiwan"
tw_huisun_forest_station_twhs,"TW Huisun Forest Station TWHS",24.066667,121.116667,"Taiwan, Republic of China"
tw_ilan_chilan_twcl,"TW Ilan Chilan TWCL",24.590944,121.498972,"Taiwan, Republic of China"
tw_lien_hua_chih,"TW Lien Hua Chih",23.933333,120.883333,"Taiwan, Republic of China"
tw_lulin,"TW Lulin",23.468611,120.873611,"Taiwan, Republic of China"
tw_nantou_lienhuachih,"TW Nantou Lienhuachih",23.913600,120.879000,"Taiwan"
tw_northerndistrict_hsinchu_city,"TW Northern District Hsinchu City",24.783995,121.001122,"Taiwan"
tw_pingtung_chao_jou,"TW Pingtung Chao Jou",22.513056,120.529167,"Taiwan, Republic of China"
tw_pingtung_heng_chun,"TW Pingtung Heng Chun",22.054742,120.699500,"Taiwan, Republic of China"
tw_pingtung_nanjenshan,"TW Pingtung Nanjenshan",22.059000,120.854000,"Taiwan"
tw_puli,"TW Puli",23.968560,120.966890,"Taiwan, Republic of China"
tw_taichung_nchu_twnchu,"TW Taichung NCHU TWNCHU",24.120556,120.678056,"Taiwan, Republic of China"
tw_taichung_tari_twtari,"TW Taichung TARI TWTARI",24.031200,120.688003,"Taiwan, Republic of China"
tw_tainancity_chen_kung_univ,"TW Tainan City Chen Kung Univ",22.993420,120.204660,"Taiwan"
tw_taipei_fuguei_cape,"TW Taipei Fuguei Cape",25.297300,121.537900,"Taiwan, Republic of China"
tw_taipei_guandu_nature_park_flux_station,"TW Taipei Guandu Nature Park Flux Station",25.116667,121.466666,"Taiwan, Republic of China"
tw_taipei_wan_li,"TW Taipei Wan Li",25.294450,121.580900,"Taiwan, Republic of China"
tw_taipingisland_tai_ping,"TW Taiping Island Tai Ping",10.375500,114.362000,"Taiwan"
tw_taitung_lan_yu_island,"TW Taitung Lan Yu Island",22.037306,121.558111,"Taiwan, Republic of China"
tw_taiwan_huisun_forest_station,"TW Taiwan Huisun Forest Station",24.090974,121.029874,"Taiwan, Republic of China"
tw_taoyuan_epa_ncu,"TW Taoyuan EPA NCU",24.967533,121.185483,"Taiwan, Republic of China"
tw_taoyuan_ncu_taiwan,"TW Taoyuan NCU Taiwan",24.966667,121.191667,"Taiwan, Republic of China"
tw_the_lien_hua_chih_hydrometeorological_study_site,"TW The Lien Hua Chih Hydrometeorological Study Site",23.930967,120.894150,"Taiwan, Republic of China"
tw_wulai_fushan,"TW Wulai Fushan",24.761400,121.555000,"Taiwan"
tw_yunlin_douliu,"TW Yunlin Douliu",23.711700,120.544800,"Taiwan, Republic of China"
tw_yushan,"TW Yushan Peak Weather Observation Station",23.489303,120.951739,"Taiwan, Republic of China"
tw_zuoying_kaohsiung,"TW Zuoying  Kaohsiung",22.675620,120.292170,"Taiwan"
tz_kilimanjaro_barranco,"TZ Kilimanjaro Barranco",-3.095750,37.327850,"Tanzania, United Republic of"
tz_kilimanjaro_kilimanjaro_base,"TZ Kilimanjaro Base",-3.060950,37.348100,"Tanzania, United Republic of"
ua_crimea_sevastopol,"UA Crimea Sevastopol",44.615833,33.517333,"Ukraine"
ua_crimea_yevpatoria,"UA Crimea Yevpatoria",45.214700,33.142200,"Ukraine"
ua_donetsk_donetsk,"UA Donetsk Donetsk",48.020833,37.809444,"Ukraine"
ua_kharkiv_martova,"UA Kharkiv Martova",49.936000,36.953000,"Ukraine"
ua_kiev_kyiv,"UA Kiev Kyiv",50.363611,30.496667,"Ukraine"
ua_odessa_petrodolinskoe,"UA Odessa Petrodolinskoe",46.456140,30.336090,"Ukraine"
ug_buikwe_jinja,"UG Buikwe Jinja",0.400000,33.183333,"Uganda"
ug_kabarole_kibale,"UG Kabarole Kibale",0.560450,30.357500,"Uganda"
ug_kabarole_mubfs,"UG Kabarole MUBFS",0.566667,30.366667,"Uganda"
uk_aylesbury_waddesdon,"UK Aylesbury Waddesdon",51.830757,-0.950881,"United Kingdom"
uk_aylesbury_waddesdon_control,"UK Aylesbury Waddesdon Control",51.827150,-0.948449,"United Kingdom"
uk_ballymena_glenwherry,"UK Ballymena Glenwherry",54.854640,-5.988278,"United Kingdom"
uk_ballymoney_garry_bog,"UK Ballymoney Garry Bog",55.109940,-6.529928,"United Kingdom"
uk_berkshire_pang_lambourne,"UK Berkshire Pang Lambourne",51.433333,-1.233333,"United Kingdom"
uk_berkshire_pang_lambourne_crop,"UK Berkshire Pang Lambourne crop",51.533298,-1.483330,"United Kingdom"
uk_berkshire_pang_lambourne_forest,"UK Berkshire Pang Lambourne forest",51.450000,-1.266667,"United Kingdom"
uk_beverley_bishops_burton_bioenergy,"UK Beverley Bishop's Burton Bioenergy",53.861040,-0.490922,"United Kingdom"
uk_beverley_bishops_burton_cropland,"UK Beverley Bishop's Burton Cropland",53.860880,-0.486508,"United Kingdom"
uk_blyth_noah,"UK  Blyth NOAH",55.146399,-1.420859,"United Kingdom"
uk_cambridgeshire_monks_wood,"UK Cambridgeshire Monks Wood",52.402178,-0.235211,"United Kingdom"
uk_coleraine_glenullin,"UK Coleraine Glenullin",54.961850,-6.760763,"United Kingdom"
uk_cornwall_camborne_mo,"UK Cornwall Camborne MO",50.217820,-5.326560,"United Kingdom"
uk_cumbria_moor_house__upper_teesdale,"UK Cumbria Moor House Upper Teesdale",54.695042,-2.387849,"United Kingdom"
uk_doncaster_pollybell,"UK Doncaster Pollybell",53.430831,-0.922198,"United Kingdom"
uk_doncaster_pollybell_ggr1,"UK Doncaster Pollybell GGR1",53.457040,-0.913967,"United Kingdom"
uk_doncaster_pollybell_ggr2,"UK Doncaster Pollybell GGR2",53.459050,-0.908277,"United Kingdom"
uk_doncaster_pollybell_ggr3,"UK Doncaster Pollybell GGR3",53.456590,-0.910275,"United Kingdom"
uk_elgin_elchies,"UK Elgin Elchies",57.505657,-3.308776,"United Kingdom"
uk_ely_redmere_2,"UK Ely Redmere 2",52.442948,0.419533,"United Kingdom"
uk_england_leicester,"UK England Leicester",52.619310,-1.122310,"United Kingdom"
uk_england_oxford,"UK England Oxford",51.759000,-1.256000,"United Kingdom"
uk_england_stretham,"UK England Stretham",52.331415,0.224473,"United Kingdom"
uk_forsinard_cross_lochs,"UK Forsinard Cross Lochs",58.370674,-3.963954,"United Kingdom"
uk_forsinard_dyke,"UK Forsinard Dyke",58.427264,-3.968809,"United Kingdom"
uk_forsinard_dyke_fire,"UK Forsinard Dyke Fire",58.431141,-3.970266,"United Kingdom"
uk_halkirk_lonielist,"UK Halkirk Lonielist",58.391024,-3.765051,"United Kingdom"
uk_hampshire_alice_holt,"UK Hampshire Alice Holt",51.154572,-0.863217,"United Kingdom"
uk_hampshire_chilbolton,"UK Hampshire Chilbolton",51.144460,-1.436980,"United Kingdom"
uk_hampshire_hampshire,"UK Hampshire Hampshire",51.153533,-0.858300,"United Kingdom"
uk_hampshire_porton_down,"UK Hampshire Porton Down",51.127174,-1.639851,"United Kingdom"
uk_hertfordshire_bayfordbury,"UK Hertfordshire Bayfordbury",51.776320,-0.096240,"United Kingdom"
uk_hertfordshire_hertfordshire,"UK Hertfordshire Hertfordshire",51.766667,-0.466667,"United Kingdom"
uk_hertfordshire_hertfordshire_2,"UK Hertfordshire Hertfordshire",51.783798,-0.476080,"United Kingdom"
uk_hertfordshire_rothamsted,"UK Hertfordshire Rothamsted",51.803425,-0.372683,"United Kingdom"
uk_huntingdon_sawtry,"UK Huntingdon Sawtry",52.435915,-0.259556,"United Kingdom"
uk_huntingdon_woodwalton,"UK Huntingdon Woodwalton",52.459926,-0.184811,"United Kingdom"
uk_isleoflewis_arnol,"UK Isle of Lewis Arnol",58.322834,-6.600454,"United Kingdom"
uk_lambeth_ksk,"UK Lambeth KSK",51.511460,-0.116100,"United Kingdom"
uk_lincoln_riseholme,"UK Lincoln Riseholme",53.259810,-0.525792,"United Kingdom"
uk_norfolk_weybourne,"UK Norfolk Weybourne",52.950000,1.121940,"United Kingdom"
uk_northernireland_ballynahone_bog,"UK Northern Ireland Ballynahone Bog",54.823260,-6.669835,"United Kingdom"
uk_northernireland_portglenone_mo,"UK Northern Ireland Portglenone MO",54.865000,-6.457000,"United Kingdom"
uk_northumberland_harwood,"UK Northumberland Harwood",55.212722,-2.037528,"United Kingdom"
uk_northumberland_sourhope,"UK Northumberland Sourhope",55.489853,-2.212034,"United Kingdom"
uk_nottinghamshire_watnall_mo,"UK Nottinghamshire Watnall MO",53.005652,-1.250958,"United Kingdom"
uk_oxfordshire_wytham_woods,"UK Oxfordshire Wytham Woods",51.770278,-1.332500,"United Kingdom"
uk_peterborough_great_fen,"UK Peterborough Great Fen",52.470689,-0.192668,"United Kingdom"
uk_plymouth_rame_head,"UK Plymouth Rame Head",50.317130,-4.219810,"United Kingdom"
uk_preston_cockshutts,"UK Preston Cockshutts",53.849950,-2.773793,"United Kingdom"
uk_preston_myerscough,"UK Preston Myerscough",53.854618,-2.779574,"United Kingdom"
uk_redcarandcleveland_loftus_mo,"UK Redcarand Cleveland Loftus MO",54.562700,-0.861733,"United Kingdom"
uk_scotland_balmoral,"UK Scotland Balmoral",56.930000,-3.160000,"United Kingdom"
uk_scotland_beltie_burn,"UK Scotland Beltie Burn",57.090481,-2.597247,"United Kingdom"
uk_scotland_glasgow_mo,"UK Scotland Glasgow MO",55.906800,-4.531220,"United Kingdom"
uk_scotland_stornoway_mo,"UK Scotland Stornoway MO",58.211560,-6.182150,"United Kingdom"
uk_scotland_west_lochhills,"UK Scotland West Lochhills",57.582244,-1.982111,"United Kingdom"
uk_shetland_girlsta,"UK Shetland Girlsta",60.230296,-1.240111,"United Kingdom"
uk_somerset_tadham_moor,"UK Somerset Tadham Moor",51.207222,-2.828611,"United Kingdom"
uk_wantage_east_hendred_control,"UK Wantage East Hendred Control",51.583199,-1.322469,"United Kingdom"
uk_warwickshire_drayton,"UK Warwickshire Drayton",52.193784,-1.764430,"United Kingdom"
us_alabama_al_fairhope_3_ne,"US Alabama Fairhope 3 NE",30.548500,-87.875700,"United States of America"
us_alabama_al_gadsden_19_n,"US Alabama Gadsden 19 N",34.285100,-85.962100,"United States of America"
us_alabama_al_selma_13_wnw,"US Alabama Selma 13 WNW",32.456700,-87.242200,"United States of America"
us_alabama_black_warrior_river_near_dead_lake,"US Alabama Black Warrior River near Dead Lake",32.541530,-87.798150,"United States of America"
us_alabama_dead_lake,"US Alabama Dead Lake",32.541720,-87.803890,"United States of America"
us_alabama_lower_tombigbee_river_at_choctaw_refuge,"US Alabama Lower Tombigbee River at Choctaw Refuge",31.852100,-88.161070,"United States of America"
us_alabama_mayfield_creek,"US Alabama Mayfield Creek",32.959660,-87.408130,"United States of America"
us_alabama_neon_leno,"US Alabama NEON LENO",31.853881,-88.161219,"United States of America"
us_alabama_neon_tall,"US Alabama NEON TALL",32.950461,-87.393269,"United States of America"
us_alabama_search_centreville2,"US Alabama SEARCH Centreville2",32.902890,-87.249680,"United States of America"
us_alabama_uahuntsville,"US Alabama UAHuntsville",34.725330,-86.644730,"United States of America"
us_alaska_ak_deadhorse_3_s,"US Alaska Deadhorse 3 S",70.161800,-148.464400,"United States of America"
us_alaska_ak_denali_27_n,"US Alaska Denali 27 N",63.452000,-150.874700,"United States of America"
us_alaska_ak_fairbanks_11_ne,"US Alaska Fairbanks 11 NE",64.973500,-147.510000,"United States of America"
us_alaska_ak_glennallen_64_n,"US Alaska Glennallen 64 N",63.029500,-145.500300,"United States of America"
us_alaska_ak_gustavus_2_ne,"US Alaska Gustavus 2 NE",58.429200,-135.690000,"United States of America"
us_alaska_ak_kenai_29_ene,"US Alaska Kenai 29 ENE",60.723700,-150.448400,"United States of America"
us_alaska_ak_king_salmon_42_se,"US Alaska King Salmon 42 SE",58.207700,-155.922500,"United States of America"
us_alaska_ak_metlakatla_6_s,"US Alaska Metlakatla 6 S",55.045500,-131.587700,"United States of America"
us_alaska_ak_port_alsworth_1_sw,"US Alaska Port Alsworth 1 SW",60.195100,-154.319600,"United States of America"
us_alaska_ak_red_dog_mine_3_ssw,"US Alaska Red Dog Mine 3 SSW",68.027700,-162.921200,"United States of America"
us_alaska_ak_ruby_44_ese,"US Alaska Ruby 44 ESE",64.501500,-154.129700,"United States of America"
us_alaska_ak_sand_point_1_ene,"US Alaska Sand Point 1 ENE",55.347300,-160.466000,"United States of America"
us_alaska_ak_selawik_28_e,"US Alaska Selawik 28 E",66.562000,-159.003600,"United States of America"
us_alaska_ak_sitka_1_ne,"US Alaska Sitka 1 NE",57.057400,-135.326600,"United States of America"
us_alaska_ak_st_paul_4_ne,"US Alaska St  Paul 4 NE",57.157500,-170.211900,"United States of America"
us_alaska_ak_tok_70_se,"US Alaska Tok 70 SE",62.737000,-141.208300,"United States of America"
us_alaska_ak_utqiagvik_formerly_barrow_4_ene,"US Alaska Utqiagvik formerly Barrow 4 ENE",71.321300,-156.611000,"United States of America"
us_alaska_ak_yakutat_3_sse,"US Alaska Yakutat 3 SSE",59.508700,-139.685000,"United States of America"
us_alaska_aleknagik_1_nne,"US Alaska Aleknagik 1 NNE",59.280000,-158.610000,"United States of America"
us_alaska_anaktuvuk_river_moderate_burn,"US Alaska Anaktuvuk River Moderate Burn",68.950000,-150.210000,"United States of America"
us_alaska_anaktuvuk_river_severe_burn,"US Alaska Anaktuvuk River Severe Burn",68.990000,-150.280000,"United States of America"
us_alaska_anaktuvuk_river_unburned,"US Alaska Anaktuvuk River Unburned",68.930000,-150.270000,"United States of America"
us_alaska_arc__arctic_lter__arc1,"US Alaska ARC1 Arctic LTER",68.628330,-149.593300,"United States of America"
us_alaska_arm_amf3_oliktok,"US Alaska ARM AMF3 Oliktok",70.495328,-149.882297,"United States of America"
us_alaska_arm_nsa_barrow,"US Alaska ARM NSA Barrow",71.324200,-156.614900,"United States of America"
us_alaska_arm_oliktok_ak,"US Alaska ARM Oliktok AK",70.499500,-149.880000,"United States of America"
us_alaska_atqasuk,"US Alaska Atqasuk",70.469611,-157.408944,"United States of America"
us_alaska_barrow,"US Alaska Barrow",71.322525,-156.625881,"United States of America"
us_alaska_barrow_2,"US Alaska Barrow",71.322500,-156.609170,"United States of America"
us_alaska_barrow_3,"US Alaska Barrow",71.312200,-156.665000,"United States of America"
us_alaska_barrow_biocomplexity_experiment_south_tower,"US Alaska Barrow Biocomplexity Experiment South tower",71.280900,-156.596500,"United States of America"
us_alaska_barrow_environmental_observatory,"US Alaska Barrow Environmental Observatory",71.282410,-156.619360,"United States of America"
us_alaska_bethel_87_wnw,"US Alaska Bethel 87 WNW",61.346500,-164.076900,"United States of America"
us_alaska_black_spruce_sta,"US Alaska Black Spruce Stand",64.696350,-148.323525,"United States of America"
us_alaska_bnz__bonanza_creek_lter__bnz2,"US Alaska BNZ Bonanza Creek LTER",65.166670,-147.666600,"United States of America"
us_alaska_bonanza_creek,"US Alaska Bonanza Creek",64.742805,-148.316269,"United States of America"
us_alaska_bonanza_creek_lter_apex_site_black_spruce_flux_tower,"US Alaska Bonanza Creek LTER APEX site Black spruce flux tower",64.696300,-148.323500,"United States of America"
us_alaska_bonanza_creek_old_thermokarst_bog,"US Alaska Bonanza Creek Old Thermokarst Bog",64.693625,-148.329962,"United States of America"
us_alaska_bonanza_creek_rich_fen,"US Alaska Bonanza Creek Rich Fen",64.703733,-148.313333,"United States of America"
us_alaska_bonanza_creek_rich_fen2,"US Alaska Bonanza Creek Rich Fen 2",64.701279,-148.312127,"United States of America"
us_alaska_bonanza_creek_thermokarst_bog,"US Alaska Bonanza Creek Thermokarst Bog",64.695547,-148.320836,"United States of America"
us_alaska_caribou_creek_research_watershed,"US Alaska Caribou Creek Research Watershed",65.153060,-147.502460,"United States of America"
us_alaska_caribou_poker_creeks_research_watershed,"US Alaska Caribou Poker Creeks Research Watershed",65.154010,-147.502580,"United States of America"
us_alaska_cascaden_ridge_fire_scar,"US Alaska Cascaden Ridge Fire Scar",65.396800,-148.934800,"United States of America"
us_alaska_central_marsh,"US Alaska Central Marsh",71.320200,-156.622300,"United States of America"
us_alaska_cordova_14_ese,"US Alaska Cordova 14 ESE",60.473100,-145.354200,"United States of America"
us_alaska_dead_horse,"US Alaska Dead Horse",69.428333,-148.698333,"United States of America"
us_alaska_delta_junction,"US Alaska Delta Junction",63.881120,-145.751360,"United States of America"
us_alaska_delta_junction_1920_control,"US Alaska Delta Junction 1920 Control",63.919813,-145.378179,"United States of America"
us_alaska_delta_junction_1999_burn,"US Alaska Delta Junction 1999 Burn",63.922700,-145.744200,"United States of America"
us_alaska_eight_mile_lake_permafrost,"US Alaska Eight Mile Lake Permafrost",63.878400,-149.253600,"United States of America"
us_alaska_exit_glacier_kenai_fjords,"US Alaska Exit Glacier Kenai Fjords",60.190300,-149.621200,"United States of America"
us_alaska_focal_campaign_site_1,"US Alaska FOCAL Campaign Site 1",70.085000,-148.567100,"United States of America"
us_alaska_focal_campaign_site_2,"US Alaska FOCAL Campaign Site 2",70.022900,-148.659800,"United States of America"
us_alaska_goldstream_valley_thermokarst_lake,"US Alaska Goldstream Valley Thermokarst Lake",64.919392,-147.822194,"United States of America"
us_alaska_happy_valley,"US Alaska Happy Valley",69.142330,-148.841170,"United States of America"
us_alaska_happy_valley_wet_sedge_tundra,"US Alaska Happy Valley Wet Sedge Tundra",69.167200,-148.856900,"United States of America"
us_alaska_imnavait_creek_watershed_heath_tundra,"US Alaska Imnavait Creek Watershed Heath Tundra",68.606800,-149.295800,"United States of America"
us_alaska_imnavait_creek_watershed_tussock_tundra,"US Alaska Imnavait Creek Watershed Tussock Tundra",68.606300,-149.304100,"United States of America"
us_alaska_imnavait_creek_watershed_wet_sedge_tundra,"US Alaska Imnavait Creek Watershed Wet Sedge Tundra",68.605800,-149.311000,"United States of America"
us_alaska_ivotuk,"US Alaska Ivotuk",68.486472,-155.750306,"United States of America"
us_alaska_kougarok_mm64,"US Alaska Kougarok MM64",65.162500,-164.819851,"United States of America"
us_alaska_lake_clark_national_park,"US Alaska Lake Clark National Park",59.973700,-152.671300,"United States of America"
us_alaska_lake_coville,"US Alaska Lake Coville",58.802500,-155.562900,"United States of America"
us_alaska_lily_lake_fen,"US Alaska Lily Lake Fen",60.538200,-150.506100,"United States of America"
us_alaska_matanuska,"US Alaska Matanuska",61.776883,-147.748667,"United States of America"
us_alaska_neon_heal,"US Alaska NEON HEAL",63.875689,-149.213339,"United States of America"
us_alaska_ngee_arctic_council,"US Alaska NGEE Arctic Council",64.861400,-163.700800,"United States of America"
us_alaska_ngee_barrow,"US Alaska NGEE Barrow",71.280044,-156.609181,"United States of America"
us_alaska_north_slope,"US Alaska North Slope",69.627333,-148.666500,"United States of America"
us_alaska_north_star_yedoma,"US Alaska North Star Yedoma",64.893900,-147.637400,"United States of America"
us_alaska_oksrukuyik_creek,"US Alaska Oksrukuyik Creek",68.669750,-149.143020,"United States of America"
us_alaska_poker_flat_research_range,"US Alaska Poker Flat Research Range",65.119800,-147.429000,"United States of America"
us_alaska_poker_flat_research_range_black_spruce_forest,"US Alaska Poker Flat Research Range Black Spruce Forest",65.123700,-147.487600,"United States of America"
us_alaska_sag_river,"US Alaska Sag River",69.513100,-148.567600,"United States of America"
us_alaska_snipe_lake,"US Alaska Snipe Lake",60.610300,-154.319900,"United States of America"
us_alaska_teller_mm27,"US Alaska Teller MM27",64.735500,-165.950390,"United States of America"
us_alaska_teller_mm47,"US Alaska Teller MM47",64.982000,-166.211390,"United States of America"
us_alaska_toolik,"US Alaska Toolik",68.661090,-149.370470,"United States of America"
us_alaska_toolik_lake,"US Alaska Toolik Lake",68.630692,-149.610636,"United States of America"
us_alaska_toolik_lake_5_ene,"US Alaska Toolik Lake 5 ENE",68.648300,-149.398800,"United States of America"
us_alaska_trail_valley_creek,"CA NT Trail Valley Creek",68.746200,-133.501700,"Canada"
us_alaska_tund_tower,"US Alaska TUND Tower",71.280866,-156.612205,"United States of America"
us_alaska_university_of_alaska_fairbanks,"US Alaska University of Alaska Fairbanks",64.866270,-147.855530,"United States of America"
us_alaska_upad,"US Alaska UPad",70.281472,-148.884833,"United States of America"
us_alaska_yukon_kuskokwim_delta_burned_2015,"US Alaska Yukon-Kuskokwim Delta Burned 2015",61.272300,-163.222800,"United States of America"
us_alaska_yukon_kuskokwim_delta_unburned,"US Alaska Yukon Kuskokwim Delta Unburned",61.254800,-163.259000,"United States of America"
us_arizona_arizona,"US Arizona Mt Lemmon",32.442001,-110.788002,"United States of America"
us_arizona_audubon_research_ranch,"US Arizona Audubon Research Ranch",31.590700,-110.509200,"United States of America"
us_arizona_audubon_research_ranch2,"US Arizona Audubon Research Ranch",31.590730,-110.510380,"United States of America"
us_arizona_az_amado_23_w,"US Arizona Amado 23 W",31.692200,-111.448100,"United States of America"
us_arizona_az_bowie_23_sse,"US Arizona Bowie 23 SSE",32.009500,-109.389100,"United States of America"
us_arizona_az_camp_verde_3_n,"US Arizona Camp Verde 3 N",34.613600,-111.843100,"United States of America"
us_arizona_az_coolidge_5w,"US Arizona Coolidge 5W",32.991800,-111.532600,"United States of America"
us_arizona_az_elgin_5_s,"US Arizona Elgin 5 S",31.590700,-110.508700,"United States of America"
us_arizona_az_gila_bend_3_ene,"US Arizona Gila Bend 3 ENE",32.964900,-112.669700,"United States of America"
us_arizona_az_heber_3_se,"US Arizona Heber 3 SE",34.398300,-110.565600,"United States of America"
us_arizona_az_holbrook_17_ese,"US Arizona Holbrook 17 ESE",34.822100,-109.892700,"United States of America"
us_arizona_az_kayenta_16_wsw,"US Arizona Kayenta 16 WSW",36.682300,-110.542400,"United States of America"
us_arizona_az_page_9_wsw,"US Arizona Page 9 WSW",36.863700,-111.601200,"United States of America"
us_arizona_az_phoenix_7_s,"US Arizona Phoenix 7 S",33.347100,-112.083200,"United States of America"
us_arizona_az_safford_5_nne,"US Arizona Safford 5 NNE",32.856206,-109.634851,"United States of America"
us_arizona_az_tucson_11_w,"US Arizona Tucson 11 W",32.239500,-111.169600,"United States of America"
us_arizona_az_whiteriver_a_1_sw,"US Arizona Whiteriver A 1 SW",33.820560,-109.984210,"United States of America"
us_arizona_az_williams_35_nnw,"US Arizona Williams 35 NNW",35.755200,-112.337400,"United States of America"
us_arizona_az_yuma_27_ene,"US Arizona Yuma 27 ENE",32.835000,-114.188400,"United States of America"
us_arizona_charleston_mesquite_woodland,"US Arizona Charleston Mesquite Woodland",31.663654,-110.177692,"United States of America"
us_arizona_flagstaff_managed_forest,"US Arizona Flagstaff Managed Forest",35.142600,-111.727300,"United States of America"
us_arizona_flagstaff_unmanaged_forest,"US Arizona Flagstaff Unmanaged Forest",35.089000,-111.762000,"United States of America"
us_arizona_flagstaff_wildfire,"US Arizona Flagstaff Wildfire",35.445400,-111.771800,"United States of America"
us_arizona_forestdale_flagstaff,"US Arizona Forestdale Flagstaff",35.179615,-111.604903,"United States of America"
us_arizona_grand_canyon,"US Arizona Grand Canyon",36.060000,-112.117500,"United States of America"
us_arizona_grand_canyon_south_rim,"US Arizona Grand Canyon South Rim",36.024100,-112.221100,"United States of America"
us_arizona_hart_prairie,"US Arizona Hart Prairie",35.325200,-111.705600,"United States of America"
us_arizona_hart_prairie_preserve,"US Arizona Hart Prairie Preserve",35.353600,-111.732400,"United States of America"
us_arizona_kitt_peak_mp,"US Arizona Kitt Peak MP",31.958417,-111.594675,"United States of America"
us_arizona_lewis_springs_mesquite,"US Arizona Lewis Springs Mesquite",31.565840,-110.134380,"United States of America"
us_arizona_little_colorado_river_sega_site,"US Arizona Little Colorado River SEGA site",35.723100,-111.321000,"United States of America"
us_arizona_maricopa,"US Arizona Maricopa",33.069023,-111.972298,"United States of America"
us_arizona_mt_bigelow,"US Arizona Mt Bigelow",32.416667,-110.725514,"United States of America"
us_arizona_phoenix_desert_botanical_garden_site,"Phoenix, Desert botanical garden site",33.458200,-111.942800,"United States"
us_arizona_phoenix_encanto_golf_course,"Phoenix, Encanto Golf Course",33.478500,-112.098000,"United States"
us_arizona_phoenix_maryvale_neighborhood_site,"Phoenix, Maryvale Neighborhood Site",33.483900,-112.142600,"United States"
us_arizona_portal,"US Arizona Portal",31.938500,-109.082300,"United States of America"
us_arizona_san_pedro_river_lewis_springs_sacaton_grassland,"US Arizona San Pedro River Lewis Springs Sacaton Grassland",31.561530,-110.140330,"United States of America"
us_arizona_santa_rita_creosote,"US Arizona Santa Rita Creosote",31.908312,-110.839480,"United States of America"
us_arizona_santa_rita_experimental_range,"US Arizona Santa Rita Experimental Range",31.910680,-110.835490,"United States of America"
us_arizona_santa_rita_grassland,"US Arizona Santa Rita Grassland",31.789400,-110.827700,"United States of America"
us_arizona_santa_rita_mesquite_savanna,"US Arizona Santa Rita Mesquite Savanna",31.821430,-110.866110,"United States of America"
us_arizona_santa_rita_mesquite_savanna2,"US Arizona Santa Rita Experimental Range Mesquite Savanna",31.817294,-110.850801,"United States of America"
us_arizona_sega_arboretum_forest_site,"US Arizona SEGA Arboretum Forest Site",35.161300,-111.735900,"United States of America"
us_arizona_sega_arboretum_meadow,"US Arizona SEGA Arboretum Meadow",35.162100,-111.731600,"United States of America"
us_arizona_sega_bear_springs,"US Arizona SEGA Bear Springs",36.362900,-112.172200,"United States of America"
us_arizona_sega_black_point,"US Arizona SEGA Black Point",35.681400,-111.475400,"United States of America"
us_arizona_sega_blue_chute,"US Arizona SEGA Blue Chute",35.587600,-111.971600,"United States of America"
us_arizona_sega_bradshaw_ranch,"US Arizona SEGA Bradshaw Ranch",34.910900,-111.928500,"United States of America"
us_arizona_sega_little_colorado_river_view,"US Arizona SEGA Little Colorado River View",35.706900,-111.360000,"United States of America"
us_arizona_sega_little_mountain,"US Arizona SEGA Little Mountain",36.586500,-112.363400,"United States of America"
us_arizona_sega_walnut_creek,"US Arizona SEGA Walnut Creek",34.921500,-112.845800,"United States of America"
us_arizona_sega_white_pockets_kaibab_national_forest_arizona,"US Arizona SEGA White Pockets Kaibab National Forest Arizona",36.608100,-112.408200,"United States of America"
us_arizona_soap_creek_sega_site,"US Arizona Soap Creek SEGA site",36.751000,-111.716000,"United States of America"
us_arizona_sycamore_creek,"US Arizona Sycamore Creek",33.749060,-111.506900,"United States of America"
us_arizona_thinned_ponderosa_pine_forest_near_flagstaff,"US Arizona Thinned ponderosa pine forest near Flagstaff",35.152900,-111.405900,"United States of America"
us_arizona_tucson,"US Arizona Tucson",32.233002,-110.953003,"United States of America"
us_arizona_usgs_flagstaff_rolo,"US Arizona USGS Flagstaff ROLO",35.214840,-111.634420,"United States of America"
